Branch Path,Variable,Scenario,Year,Value,Units
Demand\Freight road\LCVs\EREV\Biodiesel,Average Mileage,Current Accounts,2022,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Average Mileage,Target,2022,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Average Mileage,Target,2023,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Average Mileage,Target,2024,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Average Mileage,Target,2025,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Average Mileage,Target,2026,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Average Mileage,Target,2027,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Average Mileage,Target,2028,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Average Mileage,Target,2029,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Average Mileage,Target,2030,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Average Mileage,Target,2031,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Average Mileage,Target,2032,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Average Mileage,Target,2033,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Average Mileage,Target,2034,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Average Mileage,Target,2035,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Average Mileage,Target,2036,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Average Mileage,Target,2037,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Average Mileage,Target,2038,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Average Mileage,Target,2039,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Average Mileage,Target,2040,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Average Mileage,Target,2041,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Average Mileage,Target,2042,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Average Mileage,Target,2043,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Average Mileage,Target,2044,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Average Mileage,Target,2045,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Average Mileage,Target,2046,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Average Mileage,Target,2047,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Average Mileage,Target,2048,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Average Mileage,Target,2049,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Average Mileage,Target,2050,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Average Mileage,Target,2051,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Average Mileage,Target,2052,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Average Mileage,Target,2053,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Average Mileage,Target,2054,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Average Mileage,Target,2055,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Average Mileage,Target,2056,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Average Mileage,Target,2057,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Average Mileage,Target,2058,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Average Mileage,Target,2059,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Average Mileage,Target,2060,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Device Share,Current Accounts,2022,1.0,Share
Demand\Freight road\LCVs\EREV\Biodiesel,Device Share,Target,2022,1.0,Share
Demand\Freight road\LCVs\EREV\Biodiesel,Device Share,Target,2023,1.0,Share
Demand\Freight road\LCVs\EREV\Biodiesel,Device Share,Target,2024,1.0,Share
Demand\Freight road\LCVs\EREV\Biodiesel,Device Share,Target,2025,1.0,Share
Demand\Freight road\LCVs\EREV\Biodiesel,Device Share,Target,2026,1.0,Share
Demand\Freight road\LCVs\EREV\Biodiesel,Device Share,Target,2027,1.0,Share
Demand\Freight road\LCVs\EREV\Biodiesel,Device Share,Target,2028,1.0,Share
Demand\Freight road\LCVs\EREV\Biodiesel,Device Share,Target,2029,1.0,Share
Demand\Freight road\LCVs\EREV\Biodiesel,Device Share,Target,2030,1.0,Share
Demand\Freight road\LCVs\EREV\Biodiesel,Device Share,Target,2031,1.0,Share
Demand\Freight road\LCVs\EREV\Biodiesel,Device Share,Target,2032,1.0,Share
Demand\Freight road\LCVs\EREV\Biodiesel,Device Share,Target,2033,1.0,Share
Demand\Freight road\LCVs\EREV\Biodiesel,Device Share,Target,2034,1.0,Share
Demand\Freight road\LCVs\EREV\Biodiesel,Device Share,Target,2035,1.0,Share
Demand\Freight road\LCVs\EREV\Biodiesel,Device Share,Target,2036,1.0,Share
Demand\Freight road\LCVs\EREV\Biodiesel,Device Share,Target,2037,1.0,Share
Demand\Freight road\LCVs\EREV\Biodiesel,Device Share,Target,2038,1.0,Share
Demand\Freight road\LCVs\EREV\Biodiesel,Device Share,Target,2039,1.0,Share
Demand\Freight road\LCVs\EREV\Biodiesel,Device Share,Target,2040,1.0,Share
Demand\Freight road\LCVs\EREV\Biodiesel,Device Share,Target,2041,1.0,Share
Demand\Freight road\LCVs\EREV\Biodiesel,Device Share,Target,2042,1.0,Share
Demand\Freight road\LCVs\EREV\Biodiesel,Device Share,Target,2043,1.0,Share
Demand\Freight road\LCVs\EREV\Biodiesel,Device Share,Target,2044,1.0,Share
Demand\Freight road\LCVs\EREV\Biodiesel,Device Share,Target,2045,1.0,Share
Demand\Freight road\LCVs\EREV\Biodiesel,Device Share,Target,2046,1.0,Share
Demand\Freight road\LCVs\EREV\Biodiesel,Device Share,Target,2047,1.0,Share
Demand\Freight road\LCVs\EREV\Biodiesel,Device Share,Target,2048,1.0,Share
Demand\Freight road\LCVs\EREV\Biodiesel,Device Share,Target,2049,1.0,Share
Demand\Freight road\LCVs\EREV\Biodiesel,Device Share,Target,2050,1.0,Share
Demand\Freight road\LCVs\EREV\Biodiesel,Device Share,Target,2051,1.0,Share
Demand\Freight road\LCVs\EREV\Biodiesel,Device Share,Target,2052,1.0,Share
Demand\Freight road\LCVs\EREV\Biodiesel,Device Share,Target,2053,1.0,Share
Demand\Freight road\LCVs\EREV\Biodiesel,Device Share,Target,2054,1.0,Share
Demand\Freight road\LCVs\EREV\Biodiesel,Device Share,Target,2055,1.0,Share
Demand\Freight road\LCVs\EREV\Biodiesel,Device Share,Target,2056,1.0,Share
Demand\Freight road\LCVs\EREV\Biodiesel,Device Share,Target,2057,1.0,Share
Demand\Freight road\LCVs\EREV\Biodiesel,Device Share,Target,2058,1.0,Share
Demand\Freight road\LCVs\EREV\Biodiesel,Device Share,Target,2059,1.0,Share
Demand\Freight road\LCVs\EREV\Biodiesel,Device Share,Target,2060,1.0,Share
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Fuel Economy,Current Accounts,2022,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Fuel Economy,Target,2022,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Fuel Economy,Target,2023,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Fuel Economy,Target,2024,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Fuel Economy,Target,2025,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Fuel Economy,Target,2026,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Fuel Economy,Target,2027,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Fuel Economy,Target,2028,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Fuel Economy,Target,2029,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Fuel Economy,Target,2030,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Fuel Economy,Target,2031,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Fuel Economy,Target,2032,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Fuel Economy,Target,2033,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Fuel Economy,Target,2034,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Fuel Economy,Target,2035,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Fuel Economy,Target,2036,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Fuel Economy,Target,2037,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Fuel Economy,Target,2038,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Fuel Economy,Target,2039,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Fuel Economy,Target,2040,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Fuel Economy,Target,2041,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Fuel Economy,Target,2042,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Fuel Economy,Target,2043,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Fuel Economy,Target,2044,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Fuel Economy,Target,2045,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Fuel Economy,Target,2046,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Fuel Economy,Target,2047,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Fuel Economy,Target,2048,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Fuel Economy,Target,2049,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Fuel Economy,Target,2050,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Fuel Economy,Target,2051,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Fuel Economy,Target,2052,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Fuel Economy,Target,2053,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Fuel Economy,Target,2054,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Fuel Economy,Target,2055,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Fuel Economy,Target,2056,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Fuel Economy,Target,2057,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Fuel Economy,Target,2058,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Fuel Economy,Target,2059,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Fuel Economy,Target,2060,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Mileage,Current Accounts,2022,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Mileage,Target,2022,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Mileage,Target,2023,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Mileage,Target,2024,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Mileage,Target,2025,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Mileage,Target,2026,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Mileage,Target,2027,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Mileage,Target,2028,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Mileage,Target,2029,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Mileage,Target,2030,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Mileage,Target,2031,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Mileage,Target,2032,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Mileage,Target,2033,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Mileage,Target,2034,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Mileage,Target,2035,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Mileage,Target,2036,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Mileage,Target,2037,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Mileage,Target,2038,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Mileage,Target,2039,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Mileage,Target,2040,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Mileage,Target,2041,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Mileage,Target,2042,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Mileage,Target,2043,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Mileage,Target,2044,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Mileage,Target,2045,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Mileage,Target,2046,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Mileage,Target,2047,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Mileage,Target,2048,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Mileage,Target,2049,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Mileage,Target,2050,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Mileage,Target,2051,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Mileage,Target,2052,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Mileage,Target,2053,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Mileage,Target,2054,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Mileage,Target,2055,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Mileage,Target,2056,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Mileage,Target,2057,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Mileage,Target,2058,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Mileage,Target,2059,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Final On-Road Mileage,Target,2060,20309.61879117015,Kilometer
Demand\Freight road\LCVs\EREV\Biodiesel,Fuel Economy,Current Accounts,2022,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Fuel Economy,Target,2022,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Fuel Economy,Target,2023,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Fuel Economy,Target,2024,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Fuel Economy,Target,2025,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Fuel Economy,Target,2026,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Fuel Economy,Target,2027,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Fuel Economy,Target,2028,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Fuel Economy,Target,2029,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Fuel Economy,Target,2030,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Fuel Economy,Target,2031,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Fuel Economy,Target,2032,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Fuel Economy,Target,2033,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Fuel Economy,Target,2034,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Fuel Economy,Target,2035,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Fuel Economy,Target,2036,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Fuel Economy,Target,2037,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Fuel Economy,Target,2038,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Fuel Economy,Target,2039,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Fuel Economy,Target,2040,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Fuel Economy,Target,2041,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Fuel Economy,Target,2042,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Fuel Economy,Target,2043,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Fuel Economy,Target,2044,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Fuel Economy,Target,2045,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Fuel Economy,Target,2046,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Fuel Economy,Target,2047,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Fuel Economy,Target,2048,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Fuel Economy,Target,2049,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Fuel Economy,Target,2050,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Fuel Economy,Target,2051,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Fuel Economy,Target,2052,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Fuel Economy,Target,2053,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Fuel Economy,Target,2054,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Fuel Economy,Target,2055,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Fuel Economy,Target,2056,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Fuel Economy,Target,2057,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Fuel Economy,Target,2058,284.1198028623638,MJ/100 km
Demand\Freight road\LCVs\EREV\Biodiesel,Fuel Economy,Target,2059,284.1198028623638,MJ/100 km
