economy,flows,products,is_subtotal,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
16RUS,16.02 Residential,19 Total,True,5872.74214,6027.03236,5604.714927,5813.812134,5649.572352,4465.280559,4621.994561,4506.016178,4562.851097,4460.764694,4490.395571,4607.239653,4763.05617,4627.161186,4538.833296,4600.557943,4447.034132,4777.936312,5705.11393,5599.895694,4694.655733,5160.279659,5002.852434
16RUS,16.02 Residential,20 Total Renewables,True,87.296999,84.148999,72.553999,74.395999,64.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235267
16RUS,16.02 Residential,21 Modern renewables,True,114.422551,121.279373,113.006324,105.675441,118.113556,73.057514,72.574128,74.925043,68.838013,78.413941,75.1929,74.619818,77.103845,88.710956,87.861878,85.131908,95.773384,96.982362,100.472311,102.895825,117.777352,120.975288,115.484419
17SGP,14 Industry sector,01 Coal,True,0.0,0.0,0.0,0.0,0.0,0.330757,0.159098,0.247021,0.159098,0.125604,0.248147,0.238648,0.962025,5.400972,6.792207,6.820657,7.201296,25.116601,7.56798,7.38365,7.587653,7.586482,8.009348
17SGP,14 Industry sector,01.01 Coking coal,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7e-06,1.1e-05,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,01.02 Other bituminous coal,True,0.0,0.0,0.0,0.0,0.0,0.330757,0.159098,0.247021,0.159098,0.125604,0.248147,0.238648,0.962025,5.400972,6.792207,6.820657,6.983582,8.289864,7.187876,7.243164,7.410636,7.393889,7.74558
17SGP,14 Industry sector,01.03 Sub-bituminous coal,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,01.04 Anthracite,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217714,16.82673,0.380084,0.140486,0.177017,0.192593,0.263768
17SGP,14 Industry sector,01.05 Lignite,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-06,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,01.99 Coal nonspecified,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,02 Coal products,True,0.0,0.0,0.282002,0.3666,0.2538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008374,9.6e-05,0.063086,0.172304,0.042648,0.125604,0.075362
17SGP,14 Industry sector,02.01 Coke oven coke,True,0.0,0.0,0.282002,0.3666,0.2538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004187,0.0,0.061476,0.100062,0.041962,0.125604,0.071176
17SGP,14 Industry sector,02.02 Gas coke,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,02.03 Coke oven gas,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,02.04 Blast furnace gas,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,02.05 Other recovered gases,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,02.06 Patent fuel,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,02.07 Coal tar,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8e-05,0.001094,0.072756,0.00064,0.0,0.0
17SGP,14 Industry sector,02.08 BKB/PB,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004187,4.8e-05,0.000516,-0.000515,4.6e-05,0.0,0.004187
17SGP,14 Industry sector,03 Peat,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016747,0.024387,0.014144,0.015539,0.017437,0.020934,0.020934
17SGP,14 Industry sector,04 Peat products,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,05 Oil shale and oil sands,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,06 Crude oil & NGL,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,06.01 Crude oil,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,06.02 Natural gas liquids,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,06.03 Refinery feedstocks,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,06.04 Additives/  oxygenates,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,06.05 Other hydrocarbons,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,07 Petroleum products,True,52.8427,55.826498,58.810297,61.914696,64.657301,67.951764,70.924392,73.938888,76.995252,39.500557,41.43822,32.623994,39.167502,42.454186,37.946738,38.155021,34.575906,33.299018,23.508182,27.396046,24.832743,24.607463,29.32146
17SGP,14 Industry sector,07.01 Motor gasoline,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,07.02 Aviation gasoline,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,07.03 Naphtha,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,07.04 Gasoline type jet fuel,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,07.05 Kerosene type jet fuel,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,07.06 Kerosene,True,1.182599,1.051201,0.919798,0.7884,0.657001,0.544284,0.376812,0.251208,0.125604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,07.07 Gas/diesel oil,True,8.313599,10.002299,11.690998,13.379698,15.068402,16.7472,18.463788,20.138508,21.813228,18.647471,17.964546,15.006437,13.645237,20.879108,18.431273,18.802089,19.086487,11.426134,5.79401,6.827541,6.439677,6.615777,7.975806
17SGP,14 Industry sector,07.08 Fuel oil,True,2.894402,2.733599,2.572801,2.5326,2.1306,2.260872,2.0934,1.967796,1.925928,17.344153,20.462474,13.295703,20.784799,15.380943,13.443987,11.971643,8.405395,15.053478,10.776121,12.839213,11.869209,11.456589,13.231539
17SGP,14 Industry sector,07.09 LPG,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.169644,1.094982,1.140489,1.067598,1.183149,1.264891,1.322022,1.358077,1.414664,1.476181,1.760561,1.641486,1.694284,2.028529
17SGP,14 Industry sector,07.10 Refinery gas (not liquefied),True,40.4521,42.039399,43.626699,45.213998,46.801298,48.399408,49.990392,51.581376,53.130492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,07.11 Ethane,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,07.12 White spirit SBP,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,07.13 Lubricants,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,07.14 Bitumen,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,07.15 Paraffin  waxes,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,07.16 Petroleum coke,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.339289,1.916218,3.181365,3.669868,5.010986,4.806587,6.059267,5.725946,5.404743,5.46187,5.968731,4.88237,4.840812,6.085586
17SGP,14 Industry sector,07.17 Other products,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,07.99 PetProd nonspecified,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,08 Gas,True,0.0,0.0,0.0,8.483399,13.4694,16.705332,17.333352,18.882468,19.46862,30.093079,40.453151,42.328023,40.115838,47.597003,49.786372,49.161759,49.886337,53.465765,55.265273,55.407213,61.833535,61.531545,59.494663
17SGP,14 Industry sector,08.01 Natural gas,True,0.0,0.0,0.0,8.483399,13.4694,16.705332,17.333352,18.882468,19.46862,30.093079,40.453151,42.328023,40.115838,47.597003,49.786372,49.161759,49.886337,53.465765,55.265273,55.407213,61.833535,61.531545,59.494663
17SGP,14 Industry sector,08.02 LNG,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,08.03 Gas works gas,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,08.99 Gas nonspecified,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,09 Nuclear,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,10 Hydro,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,11 Geothermal,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,12 Solar,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,12.01 of which: Photovoltaics,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,12.99 Solar nonspecified,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,"13 Tide, wave, ocean",True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,14 Wind,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,15 Solid biomass,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,15.01 Fuelwood & woodwaste,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,15.02 Bagasse,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,15.03 Charcoal,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,15.04 Black liqour,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,15.05 Other biomass,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,16 Others,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,16.01 Biogas,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,16.02 Industrial waste,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,16.03 Municipal solid waste (renewable),True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,16.04 Municipal solid waste (non-renewable),True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,16.05 Biogasoline,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,16.06 Biodiesel,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,16.07 Bio jet kerosene,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,16.08 Other liquid biofuels,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,16.09 Other sources,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,17 Electricity,True,38.368798,37.638001,39.434402,42.0084,43.318802,52.2324,54.41544,56.9484,57.71124,56.05308,63.58536,65.079,66.861,67.83408,71.11152,72.3168,73.50624,76.46544,77.18328,77.27004,75.52404,80.25516,81.69804
17SGP,14 Industry sector,18 Heat,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,19 Total,True,91.211498,93.464499,98.5267,112.773095,121.699302,137.220253,142.832282,150.016777,154.33421,125.77232,145.724879,140.269664,147.106365,163.286241,165.636837,166.454237,165.178152,188.34692,163.587802,167.629253,169.820619,174.106254,178.598874
17SGP,14 Industry sector,20 Total Renewables,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,14 Industry sector,21 Modern renewables,True,0.296869,0.538027,0.538093,0.588536,0.563682,0.653366,0.658084,0.674249,0.726267,0.717031,0.811506,0.864118,0.908801,1.106177,1.241255,1.391677,1.481741,1.562313,1.663838,1.864688,1.898648,2.398922,2.981391
17SGP,15 Transport sector,01 Coal,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,15 Transport sector,01.01 Coking coal,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,15 Transport sector,01.02 Other bituminous coal,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,15 Transport sector,01.03 Sub-bituminous coal,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,15 Transport sector,01.04 Anthracite,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,15 Transport sector,01.05 Lignite,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,15 Transport sector,01.99 Coal nonspecified,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,15 Transport sector,02 Coal products,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,15 Transport sector,02.01 Coke oven coke,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,15 Transport sector,02.02 Gas coke,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,15 Transport sector,02.03 Coke oven gas,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,15 Transport sector,02.04 Blast furnace gas,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,15 Transport sector,02.05 Other recovered gases,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,15 Transport sector,02.06 Patent fuel,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,15 Transport sector,02.07 Coal tar,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,15 Transport sector,02.08 BKB/PB,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,15 Transport sector,03 Peat,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,15 Transport sector,04 Peat products,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,15 Transport sector,05 Oil shale and oil sands,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,15 Transport sector,06 Crude oil & NGL,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,15 Transport sector,06.01 Crude oil,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,15 Transport sector,06.02 Natural gas liquids,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,15 Transport sector,06.03 Refinery feedstocks,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,15 Transport sector,06.04 Additives/  oxygenates,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,15 Transport sector,06.05 Other hydrocarbons,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,15 Transport sector,07 Petroleum products,True,72.3574,73.713199,73.312999,73.528004,74.9734,77.497668,80.554032,83.359188,84.7827,91.829084,92.909279,99.097369,95.948992,89.635238,92.52828,109.710651,112.243921,104.104782,102.790127,101.328934,91.745348,103.066456,95.87772
17SGP,15 Transport sector,07.01 Motor gasoline,True,29.836799,30.24,29.926401,29.881602,30.374401,31.484736,33.368796,35.671536,37.47186,36.448699,33.974911,33.492402,33.375379,33.272735,32.854244,37.280318,38.874949,40.910186,40.677609,41.125336,37.856744,42.809099,40.197479
17SGP,15 Transport sector,07.02 Aviation gasoline,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,15 Transport sector,07.03 Naphtha,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,15 Transport sector,07.04 Gasoline type jet fuel,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,15 Transport sector,07.05 Kerosene type jet fuel,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050722,0.096166
17SGP,15 Transport sector,07.06 Kerosene,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17SGP,15 Transport sector,07.07 Gas/diesel oil,True,42.520601,43.473198,43.386598,43.646402,44.598999,46.012932,47.185236,47.687652,47.31084,55.380386,58.934367,65.604967,62.573614,56.362504,59.674036,72.430333,73.368972,63.194596,62.112517,60.203598,53.888604,60.206635,55.584074
